Part Number;Series;Series Description;Size;Packing;Packing Description;Resistance;TCR;Tolerance;Power(W);Datasheet
TC122-FR-0715RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;15.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07160KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;160000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07160RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;160.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07162KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;162000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07162RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;162.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07165KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;165000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07165RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;165.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07169KL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;169000.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-07169RL;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;169.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
TC122-FR-0716K2L;TC;R-Array/R-Network (concave);0402 x 2 (0404);Paper tape;07 inch Dia. reel;16200.0;Based on Spec;±1%;1/16 (0.063);https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-YC_TC_group_51_RoHS_L_9.pdf
